,Name,Category,priceElement,ZipCode,QueryCategory
10679, Anvil Restaurant & Saloon,RestaurantsAmerican RestaurantsBars,$$,62242,restaurant
10680, Sirros,RestaurantsPizzaAmerican Restaurants,$,62242,restaurant
10681, Willie's Corner,RestaurantsBar & GrillsTaverns,,62242,restaurant
10682,Common Grounds Coffee House,RestaurantsCoffee ShopsAmerican Restaurants,,62242,restaurant
10683,Audubon's Hotel & Restaurant,RestaurantsAmerican RestaurantsBars,,62242,restaurant
10684,Opera House Bistro,RestaurantsAmerican RestaurantsSteak Houses,$$,62242,restaurant
10685,China King,RestaurantsChinese RestaurantsTake Out Restaurants,$,62242,restaurant
10686,Dicarlo's Pizza & Pasta,RestaurantsPizzaItalian Restaurants,$$,62242,restaurant
10687,Pizza Hut,RestaurantsPizzaTake Out Restaurants,,62242,restaurant
10688,Distefani's Pizza & Printing,RestaurantsPizza,,62242,restaurant
10689,Just Sue's,RestaurantsBars,,62242,restaurant
10690,Farmers Table Restaurant,Restaurants,,62242,restaurant
10691, Missy Family Restaurant,RestaurantsFamily Style RestaurantsCoffee Shops,,62241,restaurant
10692, Rice & Fries,RestaurantsChinese RestaurantsAsian Restaurants,,62241,restaurant
10693, China King,RestaurantsChinese RestaurantsTake Out Restaurants,$,62241,restaurant
10694, Tammie's Grape & Grill,RestaurantsFamily Style Restaurants,,62241,restaurant
10695, Scooter South,RestaurantsAmerican Restaurants,,62241,restaurant
10696, Doreen's Restaurant,RestaurantsAmerican RestaurantsFamily Style Restaurants,,62241,restaurant
10697, Dicarlo's Pizza & Pasta,RestaurantsPizzaItalian Restaurants,$$,62241,restaurant
10698, Pizza Hut,RestaurantsPizzaTake Out Restaurants,,62241,restaurant
10699, Gentry's Hook Line and Sinker,RestaurantsSeafood Restaurants,$$,62241,restaurant
10700, Cafe Genevieve,RestaurantsAmerican RestaurantsParty Planning,$$,62241,restaurant
10701, The Orris,RestaurantsBarbecue RestaurantsBars,,62241,restaurant
10702, Asia Garden Inc,RestaurantsChinese RestaurantsAsian Restaurants,,62241,restaurant
10703, China King,RestaurantsChinese RestaurantsTake Out Restaurants,,62241,restaurant
10704, Buddy's Place,RestaurantsAmerican Restaurants,,62241,restaurant
10705, Pat's Pastries,RestaurantsAmerican RestaurantsBakeries,,62241,restaurant
10706, Stella and Me,RestaurantsAmerican RestaurantsTake Out Restaurants,,62241,restaurant
10707, Salty Dawg Bar & Grill,RestaurantsBarbecue RestaurantsBars,,62241,restaurant
10708, Mr. Kenny's BBQ,RestaurantsBarbecue RestaurantsCaterers,$,62241,restaurant
10709, China King,RestaurantsChinese RestaurantsTake Out Restaurants,$$,62241,restaurant
10710, Barb's Bounty,RestaurantsAmerican Restaurants,$,62241,restaurant
10711, Doc Bogy's Restaurant,RestaurantsFamily Style Restaurants,,62241,restaurant
10712,China 1,RestaurantsChinese RestaurantsAsian Restaurants,,62241,restaurant
10713,Anvil Restaurant & Saloon,RestaurantsAmerican RestaurantsBars,$$,62241,restaurant
10714,Sirros,RestaurantsPizzaAmerican Restaurants,$,62241,restaurant
10715,Wally's Original,RestaurantsItalian RestaurantsPizza,,62241,restaurant
10716,Week's Restaurant,RestaurantsAmerican RestaurantsTake Out Restaurants,,62241,restaurant
10717,Reids' Harvest House,RestaurantsAmerican RestaurantsCaterers,$$,62241,restaurant
10718,Common Grounds Coffee House,RestaurantsCoffee ShopsAmerican Restaurants,,62241,restaurant
10719,Audubon's Hotel & Restaurant,RestaurantsAmerican RestaurantsBars,,62241,restaurant
10720,The Grove,Restaurants,,62241,restaurant
10721, Kathy's Korner,Restaurants,,62237,restaurant
10722, Village Diner,Restaurants,,62237,restaurant
10723, Chicken's Restaurant,RestaurantsFamily Style Restaurants,,62237,restaurant
10724, Gilster-Mary Lee Corp,RestaurantsItalian Restaurants,,62237,restaurant
10725, Lollie's Cafe,RestaurantsCoffee & Espresso RestaurantsAmerican Restaurants,$,62237,restaurant
10726, Chickens Restaurant & Bar,RestaurantsFamily Style Restaurants,,62237,restaurant
10727, Daves West End,RestaurantsBarbecue RestaurantsBars,,62237,restaurant
10728, Perry County Market Place,RestaurantsAmerican RestaurantsDelicatessens,,62237,restaurant
10729, Jalisco Mexican Restaurant,RestaurantsMexican RestaurantsAmerican Restaurants,,62237,restaurant
10730, China Buffet,RestaurantsBuffet RestaurantsChinese Restaurants,$$,62237,restaurant
10731, Gentry's Hook Line and Sinker,RestaurantsSeafood Restaurants,$$,62237,restaurant
10732, Grecian Steak & Seafood House,RestaurantsSteak HousesAmerican Restaurants,,62237,restaurant
10733, Diner,RestaurantsAmerican Restaurants,,62237,restaurant
10734, Sparkey's Club 21,RestaurantsAmerican Restaurants,$,62237,restaurant
10735, Antiques Station Restaurant,RestaurantsFamily Style Restaurants,,62237,restaurant
10736, Dollys Restaurant and Antique Mall,RestaurantsFamily Style Restaurants,,62237,restaurant
10737, Pour House Bar & Grill,RestaurantsBarbecue RestaurantsBars,,62237,restaurant
10738, K & B Barbeque Bar & Grill,RestaurantsBarbecue RestaurantsBars,,62237,restaurant
10739, Oakdale Country Kitchen,RestaurantsHome Cooking RestaurantsAmerican Restaurants,$,62237,restaurant
10740, Dynasty Chinese Cuisine,RestaurantsChinese RestaurantsAsian Restaurants,$$$,62237,restaurant
10741, Wing Street,RestaurantsAmerican RestaurantsTake Out Restaurants,,62237,restaurant
10742,Lollies Cafe,RestaurantsAmerican RestaurantsCoffee Shops,$,62237,restaurant
10743,Rice & Fries,RestaurantsChinese RestaurantsAsian Restaurants,,62237,restaurant
10744,Scooter South,RestaurantsAmerican Restaurants,,62237,restaurant
10745,Tammie's Grape & Grill,RestaurantsFamily Style Restaurants,,62237,restaurant
10746,Doreen's Restaurant,RestaurantsAmerican RestaurantsFamily Style Restaurants,,62237,restaurant
10747,M & K's Cafe,RestaurantsAmerican Restaurants,$,62237,restaurant
10748,Time Out Sports Bar Grill,RestaurantsBar & GrillsBars,$,62237,restaurant
10749,Dairy Queen,RestaurantsFast Food RestaurantsHamburgers & Hot Dogs,,62237,restaurant
10750,Pistol City Restaurant,RestaurantsAmerican RestaurantsBars,$,62237,restaurant
10751, Smokin Double Barrels BBQ,RestaurantsBarbecue RestaurantsAmerican Restaurants,$,62233,restaurant
10752, Cafe Genevieve,RestaurantsAmerican RestaurantsParty Planning,$$,62233,restaurant
10753, Crazy Joes Fish House,RestaurantsAmerican RestaurantsSeafood Restaurants,$,62233,restaurant
10754, Week's Restaurant,RestaurantsAmerican RestaurantsTake Out Restaurants,,62233,restaurant
10755, Beef 'O' Bradys,RestaurantsAmerican RestaurantsTake Out Restaurants,,62233,restaurant
10756, Common Grounds Coffee House,RestaurantsCoffee ShopsAmerican Restaurants,,62233,restaurant
10757, Audubon's Hotel & Restaurant,RestaurantsAmerican RestaurantsBars,,62233,restaurant
10758, Ewald's Bar-B-Q,RestaurantsBarbecue RestaurantsSandwich Shops,$$$,62233,restaurant
10759, Galati's,RestaurantsItalian RestaurantsPizza,$$,62233,restaurant
10760, Lucy's Place,RestaurantsCasinos,,62233,restaurant
10761, Moof's Bar & Grill,RestaurantsBar & GrillsBars,,62233,restaurant
10762, Subway,RestaurantsFast Food RestaurantsSandwich Shops,,62233,restaurant
10763, Domino's Pizza,RestaurantsPizzaTake Out Restaurants,,62233,restaurant
10764, McDonald's,RestaurantsFast Food RestaurantsHamburgers & Hot Dogs,,62233,restaurant
10765, Taco Bell,RestaurantsFast Food RestaurantsMexican Restaurants,,62233,restaurant
10766, Hardee's,RestaurantsFast Food RestaurantsHamburgers & Hot Dogs,$,62233,restaurant
10767, Rough House Pizza,Restaurants,$,62233,restaurant
10768, Little Rascals Diner,Restaurants,,62233,restaurant
10769, Muddy River Coffee,RestaurantsCoffee & Espresso RestaurantsCoffee & Tea,,62233,restaurant
10770, Tino's Tacos,RestaurantsMexican Restaurants,,62233,restaurant
10771, Roadhouse,Restaurants,,62233,restaurant
10772,Old Landmark Inc,Restaurants,,62233,restaurant
10773,Tequila Mexican Restaurant,RestaurantsMexican Restaurants,,62233,restaurant
10774,Asia Garden Inc,RestaurantsChinese RestaurantsAsian Restaurants,,62233,restaurant
10775,Salty Dawg Bar & Grill,RestaurantsBarbecue RestaurantsBars,,62233,restaurant
10776,Mr. Kenny's BBQ,RestaurantsBarbecue RestaurantsCaterers,$,62233,restaurant
10777,Barb's Bounty,RestaurantsAmerican Restaurants,$,62233,restaurant
10778,China 1,RestaurantsChinese RestaurantsAsian Restaurants,,62233,restaurant
10779,Wally's Original,RestaurantsItalian RestaurantsPizza,,62233,restaurant
10780,Reids' Harvest House,RestaurantsAmerican RestaurantsCaterers,$$,62233,restaurant
10781, The Burnt End,RestaurantsAmerican RestaurantsBars,,62217,restaurant
10782, Susie's Restaurant,RestaurantsFamily Style Restaurants,,62217,restaurant
10783, Dave & Joyce's Country Kitchen,RestaurantsHome Cooking RestaurantsAmerican Restaurants,,62217,restaurant
10784, Village Pizza,RestaurantsPizzaItalian Restaurants,,62217,restaurant
10785, Machete Mexican Cuisine & Bar,RestaurantsMexican RestaurantsAmerican Restaurants,,62217,restaurant
10786, China King,RestaurantsChinese RestaurantsTake Out Restaurants,$,62217,restaurant
10787, Doreen's Restaurant,RestaurantsAmerican RestaurantsFamily Style Restaurants,,62217,restaurant
10788, Dicarlo's Pizza & Pasta,RestaurantsPizzaItalian Restaurants,$$,62217,restaurant
10789, Willie's Corner,RestaurantsBar & GrillsTaverns,,62217,restaurant
10790, Steamboat Biscuit & Brisket,RestaurantsBarbecue RestaurantsCaterers,,62217,restaurant
10791, Pizza Hut,RestaurantsPizzaTake Out Restaurants,,62217,restaurant
10792, Opera House Bistro,RestaurantsAmerican RestaurantsSteak Houses,$$,62217,restaurant
10793, Diner,RestaurantsAmerican Restaurants,,62217,restaurant
10794, Sparkey's Club 21,RestaurantsAmerican Restaurants,$,62217,restaurant
10795, Wing Street,RestaurantsAmerican RestaurantsTake Out Restaurants,,62217,restaurant
10796, Lollies Cafe,RestaurantsAmerican RestaurantsCoffee Shops,$,62217,restaurant
10797, Rice & Fries,RestaurantsChinese RestaurantsAsian Restaurants,,62217,restaurant
10798, HomeTown Buffet,RestaurantsBuffet RestaurantsAmerican Restaurants,,62217,restaurant
10799, Addie B's 9th Street Restaurant,RestaurantsFamily Style Restaurants,,62217,restaurant
10800, Burger Chef Restaurants,RestaurantsFamily Style Restaurants,,62217,restaurant
10801, Savannahs BBQ,RestaurantsBarbecue Restaurants,,62217,restaurant
10802,Pour House Bar & Grill,RestaurantsBarbecue RestaurantsBars,,62217,restaurant
10803,Dollys Restaurant and Antique Mall,RestaurantsFamily Style Restaurants,,62217,restaurant
10804,Antiques Station Restaurant,RestaurantsFamily Style Restaurants,,62217,restaurant
10805,Tammie's Grape & Grill,RestaurantsFamily Style Restaurants,,62217,restaurant
10806,Scooter South,RestaurantsAmerican Restaurants,,62217,restaurant
10807,Brass Rail Restaurant,RestaurantsFamily Style Restaurants,,62217,restaurant
10808,Jeans Lounge,RestaurantsCocktail LoungesBars,,62217,restaurant
10809,Brady's Tailhook,RestaurantsBar & GrillsBars,,62217,restaurant
10810,M & F Bar & Grill,RestaurantsBar & GrillsBars,,62217,restaurant
10811, Super Wok,RestaurantsChinese RestaurantsTake Out Restaurants,$$,61560,restaurant
10812, Pizza Cellar,RestaurantsPizzaItalian Restaurants,$,61560,restaurant
10813, Oriental Garden Restaurant,RestaurantsAsian RestaurantsTake Out Restaurants,,61560,restaurant
10814, Gunsmoke Grill,RestaurantsBarbecue RestaurantsHamburgers & Hot Dogs,,61560,restaurant
10815, The Coffee Cup,RestaurantsCoffee ShopsAmerican Restaurants,,61560,restaurant
10816, Wing Street,RestaurantsAmerican RestaurantsTake Out Restaurants,,61560,restaurant
10817, The Kompany,RestaurantsBarbecue RestaurantsBars,$$,61560,restaurant
10818, Grandma Rosie's Sweet Treats,RestaurantsAmerican Restaurants,$,61560,restaurant
10819, Spoons Restaurant & Bar,RestaurantsAmerican RestaurantsFamily Style Restaurants,$$,61560,restaurant
10820, Monical's Pizza,RestaurantsPizzaTake Out Restaurants,$$,61560,restaurant
10821, Niel & Shorty's BBQ Company,RestaurantsBarbecue Restaurants,$$,61560,restaurant
10822, Flour House Bakery & Coffee,RestaurantsAmerican RestaurantsBakeries,$,61560,restaurant
10823, Prime Quarter Steak House,RestaurantsSteak HousesAmerican Restaurants,$,61560,restaurant
10824, Ali's Pantry Family Restaurant,RestaurantsFamily Style Restaurants,,61560,restaurant
10825, WJ's Homemade Tamales and Smokehouse,RestaurantsBarbecue Restaurants,,61560,restaurant
10826, Coal Miner's Cafe,RestaurantsAmerican RestaurantsCoffee Shops,,61560,restaurant
10827, Zoomiez on the Water,RestaurantsBarbecue RestaurantsBars,,61560,restaurant
10828, Lacon Cantina,RestaurantsMexican RestaurantsBars,,61560,restaurant
10829, Twisters,RestaurantsBarbecue RestaurantsBars,,61560,restaurant
10830, Franklin Buffet Inc,RestaurantsSeafood Restaurants,,61560,restaurant
10831, Giant's Den Restaurant,RestaurantsLatin American RestaurantsMexican Restaurants,$,61560,restaurant
10832,Clover Club Ltd Inc,RestaurantsAmerican RestaurantsBars,$$,61560,restaurant
10833,The Pizza Peel,RestaurantsPizzaCaterers,$$,61560,restaurant
10834,Mr. Mike's Place,RestaurantsAmerican RestaurantsTake Out Restaurants,$,61560,restaurant
10835,Piccolo's Pizzeria,RestaurantsItalian RestaurantsPizza,,61560,restaurant
10836,Rolando's Supper Club,RestaurantsAmerican Restaurants,,61560,restaurant
10837,Rio Vista Grill,RestaurantsMexican RestaurantsAmerican Restaurants,,61560,restaurant
10838,Italian Villa,RestaurantsItalian RestaurantsPizza,,61560,restaurant
10839,Chestnut Family Restaurant,RestaurantsCoffee ShopsFamily Style Restaurants,$,61560,restaurant
10840,Brewmaster's Supper Club,RestaurantsAmerican Restaurants,,61560,restaurant
10841, Al's Bella Vista Inc,RestaurantsItalian Restaurants,$$,61363,restaurant
10842, Palermo Pizza,RestaurantsPizzaItalian Restaurants,,61363,restaurant
10843, House of Hunan,RestaurantsChinese RestaurantsAsian Restaurants,,61363,restaurant
10844, Oriental Kitchen,RestaurantsChinese RestaurantsTake Out Restaurants,$,61363,restaurant
10845, Sam's Pizza,RestaurantsPizzaItalian Restaurants,$,61363,restaurant
10846, The Gathering Place An American Bistro,RestaurantsAmerican RestaurantsBowling,,61363,restaurant
10847, Maples Supper Club,RestaurantsAmerican Restaurants,$$,61363,restaurant
10848, Lil Bellas Pizzeria Inc.,RestaurantsPizzaItalian Restaurants,$$,61363,restaurant
10849, Chan's Garden Restaurant,RestaurantsFamily Style RestaurantsChinese Restaurants,$,61363,restaurant
10850, Verucchi's Ristorante,RestaurantsItalian RestaurantsTake Out Restaurants,$$,61363,restaurant
10851, Angelo's Restaurant & Pizza,RestaurantsPizzaAmerican Restaurants,$,61363,restaurant
10852, Koncz's,RestaurantsAmerican RestaurantsBars,,61363,restaurant
10853, Rosati's Pizza,RestaurantsPizzaTake Out Restaurants,,61363,restaurant
10854, Launch Kitchen,RestaurantsAmerican Restaurants,,61363,restaurant
10855, Genghis Khan Mongolian Grill,RestaurantsMongolian RestaurantsChinese Restaurants,$,61363,restaurant
10856, Christy's Kitchen Ltd,RestaurantsAmerican RestaurantsParty & Event Planners,$,61363,restaurant
10857, The Right Spice,RestaurantsAmerican RestaurantsBars,$$,61363,restaurant
10858, Mickey's Massive Burritos,RestaurantsAmerican RestaurantsTake Out Restaurants,$,61363,restaurant
10859, Garzanelli's Supper Club,RestaurantsItalian RestaurantsTake Out Restaurants,,61363,restaurant
10860, Buffalo Wild Wings,RestaurantsChicken RestaurantsTake Out Restaurants,$$,61363,restaurant
10861, Uptown Grill,RestaurantsAmerican RestaurantsBars,$$,61363,restaurant
10862,Country House Restaurant,RestaurantsFamily Style RestaurantsHome Cooking Restaurants,$,61363,restaurant
10863,Stone Jug Barbeque,RestaurantsBarbecue RestaurantsCaterers,,61363,restaurant
10864,Peru Pizza House Restaurant,RestaurantsPizzaFamily Style Restaurants,,61363,restaurant
10865,Mr Salsa's Inc,RestaurantsTake Out RestaurantsMexican Restaurants,$$,61363,restaurant
10866,9th Street Pub,RestaurantsAmerican RestaurantsBars,$,61363,restaurant
10867,Coal Miner's Cafe,RestaurantsAmerican RestaurantsCoffee Shops,,61363,restaurant
10868,Gunsmoke Grill,RestaurantsBarbecue RestaurantsHamburgers & Hot Dogs,,61363,restaurant
10869,Clover Club Ltd Inc,RestaurantsAmerican RestaurantsBars,$$,61363,restaurant
10870,Ali's Pantry Family Restaurant,RestaurantsFamily Style Restaurants,,61363,restaurant
10871, House of Hunan,RestaurantsChinese RestaurantsAsian Restaurants,,61340,restaurant
10872, Rip's Tavern,RestaurantsAmerican RestaurantsBars,$,61340,restaurant
10873, Maples Supper Club,RestaurantsAmerican Restaurants,$$,61340,restaurant
10874, Launch Kitchen,RestaurantsAmerican Restaurants,,61340,restaurant
10875, Speedy Cafe,RestaurantsAmerican RestaurantsTake Out Restaurants,,61340,restaurant
10876, Tony's Butt Shack BBQ,RestaurantsBarbecue Restaurants,$,61340,restaurant
10877, Christy's Kitchen Ltd,RestaurantsAmerican RestaurantsParty & Event Planners,$,61340,restaurant
10878, The Right Spice,RestaurantsAmerican RestaurantsBars,$$,61340,restaurant
10879, Buffalo Wild Wings,RestaurantsChicken RestaurantsTake Out Restaurants,$$,61340,restaurant
10880, Applebee's,RestaurantsAmerican RestaurantsBar & Grills,$$,61340,restaurant
10881, Country House Restaurant,RestaurantsFamily Style RestaurantsHome Cooking Restaurants,$,61340,restaurant
10882, Stone Jug Barbeque,RestaurantsBarbecue RestaurantsCaterers,,61340,restaurant
10883, Peru Pizza House Restaurant,RestaurantsPizzaFamily Style Restaurants,,61340,restaurant
10884, Mi Officina,RestaurantsBarbecue RestaurantsBars,,61340,restaurant
10885, Gunsmoke Grill,RestaurantsBarbecue RestaurantsHamburgers & Hot Dogs,,61340,restaurant
10886, Double Country Restaurant,RestaurantsFamily Style Restaurants,,61340,restaurant
10887, Mino's Family Restaurant,RestaurantsFamily Style Restaurants,,61340,restaurant
10888, Spring Valley Restaurant,RestaurantsFamily Style Restaurants,,61340,restaurant
10889, Out House,RestaurantsBarbecue RestaurantsBars,,61340,restaurant
10890, Alfano's Little Sicily,RestaurantsPizzaItalian Restaurants,$,61340,restaurant
10891, Giant's Den Restaurant,RestaurantsLatin American RestaurantsMexican Restaurants,$,61340,restaurant
